model,dataset,data_dir,seed,train_percent,hidden,lr,weight_decay,epochs_trained,micro_f1,macro_f1,auc_roc_macro,ap,ap_micro
H2GCN,C40_h0.8_h0.8,data\synthetic\exp13_coverage_gaps\C40_h0.8_h0.8,2,0.6,64,0.01,0.0005,199,0.6779442148760331,0.41392656704059316,0.724504583046827,0.4460916676071861,0.6997536242038392
H2GCN,C60_h0.35_h0.35,data\synthetic\exp13_coverage_gaps\C60_h0.35_h0.35,0,0.6,64,0.01,0.0005,232,0.6192604632263308,0.31162154530428443,0.680334572995488,0.3460297678319832,0.6360558241037617
H2GCN,C60_h0.35_h0.35,data\synthetic\exp13_coverage_gaps\C60_h0.35_h0.35,1,0.6,64,0.01,0.0005,151,0.6188428459734168,0.2948086905849677,0.6723834279849004,0.33355160899404285,0.6278214291681734
H2GCN,C60_h0.35_h0.35,data\synthetic\exp13_coverage_gaps\C60_h0.35_h0.35,2,0.6,64,0.01,0.0005,295,0.6262031035160086,0.3248056733858252,0.6906895275753209,0.35923031276822104,0.6599200485830599
H2GCN,F50_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F50_h0.2_h0.2,0,0.6,64,0.01,0.0005,221,0.5766470971950424,0.4496491309313197,0.8700731499312188,0.563782778477908,0.7018684995223606
H2GCN,F50_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F50_h0.2_h0.2,1,0.6,64,0.01,0.0005,284,0.6094043887147336,0.48029600681902157,0.872616346873745,0.5865224753829601,0.7320394808218875
H2GCN,F50_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F50_h0.2_h0.2,2,0.6,64,0.01,0.0005,278,0.6070326958667489,0.4699126285262579,0.8666381785433165,0.5723959418376634,0.7313111849805757
H2GCN,F50_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F50_h0.6_h0.6,0,0.6,64,0.01,0.0005,171,0.6412263535551207,0.5529500164788308,0.859840813068274,0.5906084398397535,0.684233397838758
H2GCN,F50_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F50_h0.6_h0.6,1,0.6,64,0.01,0.0005,185,0.6482758620689655,0.5517086340439172,0.852373016394561,0.5981007089032769,0.7122027548146981
H2GCN,F50_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F50_h0.6_h0.6,2,0.6,64,0.01,0.0005,173,0.634176434299815,0.5287571244742726,0.841878208383833,0.5762991174613592,0.6888933142984982
H2GCN,F100_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\F100_h0.4_h0.4,0,0.6,64,0.01,0.0005,262,0.5538074260541221,0.46561851214602423,0.8883672969464771,0.5953802595743474,0.7167205537048496
H2GCN,F100_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\F100_h0.4_h0.4,1,0.6,64,0.01,0.0005,223,0.5120207927225471,0.4091255968479592,0.8700067780309582,0.555241994491469,0.6588854810514636
H2GCN,F100_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\F100_h0.4_h0.4,2,0.6,64,0.01,0.0005,239,0.519268451992162,0.43068943117876063,0.8725224864295209,0.5674857177347408,0.7049513145183688
H2GCN,F200_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F200_h0.2_h0.2,0,0.6,64,0.01,0.0005,185,0.3463151587777112,0.2547574837719789,0.8202564568322398,0.3990272770367918,0.5319555999800961
H2GCN,F200_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F200_h0.2_h0.2,1,0.6,64,0.01,0.0005,211,0.38513513513513514,0.29996516620130154,0.8219074680411198,0.4193233610012409,0.551516355523398
H2GCN,F200_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F200_h0.2_h0.2,2,0.6,64,0.01,0.0005,207,0.4225444957152274,0.32615547284343804,0.8121009041008416,0.42082692129245763,0.5651976782076986
H2GCN,F200_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F200_h0.6_h0.6,0,0.6,64,0.01,0.0005,209,0.4751348112642301,0.3983432295523835,0.8429778755111199,0.5377374822221419,0.6619074725418466
H2GCN,F200_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F200_h0.6_h0.6,1,0.6,64,0.01,0.0005,192,0.4883292383292383,0.42264364805319754,0.8377765658466008,0.5321969269687761,0.6476351040958437
H2GCN,F200_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\F200_h0.6_h0.6,2,0.6,64,0.01,0.0005,178,0.5379037574159525,0.4538228183549758,0.8378208722512909,0.5336637471009961,0.6537020641904782
